% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1816 +2.445420892e+004 +2.445420892e+004 +2.440738892e+004 +2.440738892e+004 -3.5706e+000 +1.0343e+000 +2.5277e+000 -1.4390e+001 -9.3083e+000 +1.0596e+001 +4.7098e+000 -9.6590e-001 +3.9165e+000 -3.9572e+000 -3.1829e+000 -1.5214e+000 -7.0419e-001 -3.7470e+000 +5.1547e-003 -9.2154e-001 +1.6105e+000 -2.5905e+000 +5.5781e-001 -2.1313e+000
2007 +1.415072534e+004 +1.415072534e+004 +1.410390534e+004 +1.410390534e+004 -3.6885e+000 +4.4323e+000 +3.1047e+000 -1.3864e+001 -2.9659e+000 +1.1268e+001 +3.3284e+000 +3.2951e+000 +3.6709e-001 -3.2764e+000 -1.7560e+000 -2.2111e+000 -9.0339e-001 -3.8574e+000 +1.4349e-001 -8.3010e-001 +1.6141e+000 -2.5967e+000 +4.9884e-001 -2.1243e+000
2519 +9.295112124e+003 +9.295112124e+003 +9.248292124e+003 +9.248292124e+003 -3.6798e+000 +4.9789e+000 +3.0280e+000 -1.4676e+001 -4.1172e+000 +9.7224e+000 +3.7471e+000 +3.0740e+000 +2.3398e+000 -3.6472e+000 -3.1336e+000 -2.6687e+000 -8.6084e-001 -3.7702e+000 +1.2594e-001 -9.1993e-001 +1.5638e+000 -2.5711e+000 +5.2354e-001 -2.1295e+000
2871 +6.308626084e+003 +6.308626084e+003 +6.261806084e+003 +6.261806084e+003 -3.6502e+000 +5.4465e+000 +5.7465e-001 -7.5280e+000 -2.3586e+000 +2.8799e+000 +3.3614e+000 +2.8995e+000 +1.8657e+000 -3.8721e+000 -2.8436e+000 -3.2449e+000 -7.3204e-001 -4.0415e+000 +1.0375e-001 -9.8885e-001 +1.6161e+000 -2.5239e+000 +5.0696e-001 -2.1385e+000
2978 +3.146691548e+003 +3.146691548e+003 +3.099871548e+003 +3.099871548e+003 -3.8367e+000 +1.7482e+000 +1.4266e+000 -8.7946e+000 +6.3989e-001 +4.1018e-001 +9.5687e-001 +2.0824e+000 +2.2326e+000 -4.3622e+000 -2.7650e+000 -3.0568e+000 -9.0310e-001 -3.5683e+000 +1.2461e-001 -9.5210e-001 +1.5851e+000 -2.5757e+000 +5.2575e-001 -2.1526e+000
3054 +2.487730793e+003 +2.487730793e+003 +2.440910793e+003 +2.440910793e+003 -3.8073e+000 +2.5155e+000 +1.6459e-001 -8.7143e+000 -1.0238e-001 +6.8106e-002 +5.5509e-001 +2.4064e+000 +2.7230e+000 -4.2552e+000 -2.5350e+000 -2.8631e+000 -9.1675e-001 -3.6375e+000 +1.6207e-001 -9.8361e-001 +1.5948e+000 -2.5606e+000 +5.2397e-001 -2.1427e+000
3245 +1.252211270e+003 +1.252211270e+003 +1.205391270e+003 +1.205391270e+003 -3.8166e+000 +3.1662e+000 +3.4008e+000 -7.1337e+000 +4.4063e+000 +6.3160e-001 -1.0429e+000 +2.7190e+000 +2.6250e+000 -2.9715e+000 -2.7376e+000 -2.8045e+000 -7.7883e-001 -3.6701e+000 +1.1514e-001 -9.8464e-001 +1.5725e+000 -2.5640e+000 +5.2700e-001 -2.1287e+000
3274 +9.797470659e+002 +9.797470659e+002 +9.329270659e+002 +9.329270659e+002 -3.7571e+000 +6.7818e+000 -1.6241e-001 -8.0395e+000 +3.5599e-001 -4.3397e-002 -1.3071e+000 +2.3289e+000 +2.1159e+000 -3.2943e+000 -2.5488e+000 -2.7677e+000 -8.9545e-001 -3.7007e+000 +1.4863e-001 -9.7978e-001 +1.5814e+000 -2.5534e+000 +5.3026e-001 -2.1334e+000
3695 +6.037886086e+002 +6.037886086e+002 +5.569686086e+002 +5.569686086e+002 -3.8141e+000 +7.1061e+000 +4.6380e-001 -7.6578e+000 +1.8647e+000 +8.8807e-002 -2.2770e+000 +2.6820e+000 +2.0962e+000 -3.5496e+000 -2.5436e+000 -2.8240e+000 -8.4107e-001 -3.7720e+000 +1.5021e-001 -9.4780e-001 +1.5916e+000 -2.5457e+000 +5.3524e-001 -2.1265e+000
4029 +3.631574985e+002 +3.631574985e+002 +3.163374985e+002 +3.163374985e+002 -3.9127e+000 +5.5233e+000 +7.8971e-001 -6.6693e+000 +3.6576e+000 +9.8439e-002 -1.9587e+000 +2.6583e+000 +1.7915e+000 -3.7165e+000 -2.5735e+000 -2.8692e+000 -7.7788e-001 -3.7878e+000 +1.4479e-001 -9.6042e-001 +1.5785e+000 -2.5451e+000 +5.3833e-001 -2.1309e+000
4297 +1.972813528e+002 +1.972813528e+002 +1.504613528e+002 +1.504613528e+002 -3.9933e+000 +5.5957e+000 +1.8723e+000 -4.4849e+000 +3.5177e+000 -2.0054e-001 -1.9006e+000 +2.6881e+000 +1.6241e+000 -3.5905e+000 -2.5481e+000 -2.8831e+000 -7.9070e-001 -3.7592e+000 +1.3726e-001 -9.6489e-001 +1.5756e+000 -2.5549e+000 +5.3933e-001 -2.1341e+000
4461 +1.545441031e+002 +1.545441031e+002 +1.077241031e+002 +1.077241031e+002 -3.9316e+000 +3.7710e+000 +1.9375e+000 -3.8520e+000 +3.1799e+000 -1.3714e-001 -2.0711e+000 +2.7907e+000 +1.5898e+000 -3.6287e+000 -2.6503e+000 -2.8917e+000 -7.7457e-001 -3.7782e+000 +1.3610e-001 -9.6031e-001 +1.5763e+000 -2.5508e+000 +5.3563e-001 -2.1305e+000
4506 +9.525850082e+001 +9.525850082e+001 +4.843850082e+001 +4.843850082e+001 -3.9934e+000 +3.1847e+000 +1.7011e+000 -1.4472e+000 +3.3082e+000 +1.9323e-001 -2.1375e+000 +2.6708e+000 +1.8344e+000 -3.5601e+000 -2.5139e+000 -2.9119e+000 -8.1219e-001 -3.7599e+000 +1.3895e-001 -9.6103e-001 +1.5724e+000 -2.5536e+000 +5.4154e-001 -2.1352e+000
4871 +5.694680177e+001 +5.694680177e+001 +1.012680177e+001 +1.012680177e+001 -3.8899e+000 -2.8915e-001 +1.2229e+000 -1.9415e+000 +3.0903e+000 +5.0538e-001 -2.2228e+000 +2.7570e+000 +1.7818e+000 -3.6247e+000 -2.5736e+000 -2.8852e+000 -8.0536e-001 -3.7569e+000 +1.3853e-001 -9.5950e-001 +1.5712e+000 -2.5490e+000 +5.3958e-001 -2.1315e+000
5329 +3.966117066e+001 +3.966117066e+001 -7.158829340e+000 -7.158829340e+000 -3.9665e+000 +6.7359e-001 +2.3502e+000 -1.7456e+000 +3.1029e+000 +6.4074e-001 -1.9867e+000 +2.7474e+000 +1.8387e+000 -3.6038e+000 -2.5748e+000 -2.8904e+000 -8.0223e-001 -3.7633e+000 +1.4134e-001 -9.4602e-001 +1.5708e+000 -2.5525e+000 +5.3769e-001 -2.1320e+000
% function evaluation | noise-free fitness - Fopt (-5.563000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.479152754e+007 +2.479152754e+007 +2.479147191e+007 +2.479147191e+007 -4.3542e+000 +2.2936e+000 -3.2432e+000 +2.0097e+000 -3.9292e+000 +4.7841e+000 +5.5388e-002 +2.1368e+000 -3.7423e+000 +1.0655e+000 -4.2812e-001 -2.5836e+000 +2.4225e+000 -4.8776e+000 -7.0636e-001 -2.2770e+000 +9.5374e-001 -4.5843e-001 -4.5353e+000 -7.9705e-001
10 +6.133553226e+006 +6.133553226e+006 +6.133497596e+006 +6.133497596e+006 -1.1311e+000 -1.4774e-001 -3.2475e+000 -1.6709e+000 +9.8520e-001 +3.7396e+000 -2.3507e+000 -4.0998e+000 +9.2463e-001 +2.7555e+000 +2.4036e-001 +7.3714e-001 +3.4177e+000 -8.5105e-001 -2.2389e+000 +1.2190e+000 -1.1101e+000 +9.8958e-001 +3.3091e+000 +1.4638e-001
24 +3.721847207e+006 +3.721847207e+006 +3.721791577e+006 +3.721791577e+006 +3.1202e+000 +4.8717e+000 +1.5747e+000 -9.9313e-001 +2.5971e-001 +1.7031e+000 -2.5092e+000 -1.0221e+000 +4.6080e+000 -1.2016e+000 +2.0005e+000 +3.5530e-001 +3.5767e+000 -1.1655e+000 +1.4433e+000 +2.6029e-001 -4.5422e-001 -3.6844e+000 +3.1194e+000 -1.1021e-001
103 +2.144210018e+006 +2.144210018e+006 +2.144154388e+006 +2.144154388e+006 +8.4387e-001 +5.5191e+000 +3.4563e+000 +3.2438e+000 +2.4660e+000 +2.1288e+000 +2.9696e-001 +1.1118e+000 +2.2323e+000 +2.3883e+000 +3.8944e-002 +4.0506e+000 +5.7781e+000 +1.6704e+000 +1.3716e+000 +4.6161e+000 +2.8297e+000 -3.8779e+000 +3.1608e+000 +6.6599e-001
377 +1.116130344e+006 +1.116130344e+006 +1.116074714e+006 +1.116074714e+006 +4.1228e+000 +9.3745e+000 +3.0672e+000 +2.0495e+000 +1.7759e+000 +4.4574e+000 +4.0528e-001 -1.3812e+000 +3.8912e+000 +2.6794e+000 -2.1769e-001 +6.7660e+000 -6.3659e-001 +1.0850e+000 -1.3492e-001 +2.9556e+000 +3.8771e+000 -2.2277e+000 +1.7548e+000 +4.2697e-001
455 +5.107708675e+005 +5.107708675e+005 +5.107152375e+005 +5.107152375e+005 +6.5020e-001 +5.6801e+000 +3.8166e+000 +3.4627e+000 +2.0415e+000 +1.0354e+000 -4.9404e-001 -5.5503e-001 +2.5419e+000 +2.6251e+000 +2.4935e-001 +3.6886e+000 +4.6939e+000 +4.5663e-001 -8.5420e-001 +4.7242e+000 +1.4950e+000 -2.3522e+000 +2.1800e+000 +6.9934e-001
553 +2.960828239e+005 +2.960828239e+005 +2.960271939e+005 +2.960271939e+005 -1.7659e+000 +5.5933e+000 +2.1948e+000 +3.4785e+000 +2.0231e+000 -1.4561e+000 -5.3528e-001 -5.8922e-001 -1.0183e-001 +2.6393e+000 +2.9978e-001 +3.8241e+000 +4.6046e+000 +4.0432e-001 -6.6167e+000 +2.6936e+000 +1.4850e+000 -2.7665e+000 +1.7872e+000 +8.1773e-001
560 +1.811883996e+005 +1.811883996e+005 +1.811327696e+005 +1.811327696e+005 -1.9173e+000 +5.8251e+000 +2.3123e+000 +3.5107e+000 +2.3828e+000 -1.3668e+000 -2.4875e-001 -2.9220e-001 +6.4146e-002 +2.6311e+000 +2.9759e-001 +3.4064e+000 +5.1374e+000 +4.1287e-001 -5.6115e+000 +2.7316e+000 +1.7764e+000 -2.9564e+000 +2.0490e+000 +8.6434e-001
735 +1.008943285e+005 +1.008943285e+005 +1.008386985e+005 +1.008386985e+005 -4.4567e-001 +7.1598e+000 +2.5463e+000 +3.1235e+000 +2.2040e+000 -1.6091e-001 -3.2970e-001 -5.8966e-001 +1.0748e+000 +2.8628e+000 +1.6761e-001 +4.5232e+000 +3.5771e+000 +4.5404e-001 -4.9131e+000 +2.7898e+000 +2.4661e+000 -2.7415e+000 +2.0007e+000 +8.5094e-001
982 +8.593673010e+004 +8.593673010e+004 +8.588110010e+004 +8.588110010e+004 -9.2753e-001 +7.3578e+000 +2.4197e+000 +3.0716e+000 +2.1851e+000 -2.5484e-001 -2.5339e-001 -1.1448e+000 +1.2097e+000 +2.8932e+000 +1.4060e-001 +4.0690e+000 +3.6371e+000 +7.0671e-001 -4.8131e+000 +2.7967e+000 +2.3395e+000 -2.7132e+000 +1.9969e+000 +8.5045e-001
1261 +5.105571651e+004 +5.105571651e+004 +5.100008651e+004 +5.100008651e+004 -1.1502e+000 +7.3040e+000 +2.7167e+000 +3.0973e+000 +2.3076e+000 -2.3974e-002 -1.2363e+000 -8.4820e-001 +2.2804e+000 +2.7716e+000 -2.0844e-001 +2.9805e+000 +4.0550e+000 +5.6893e-001 -3.7951e+000 +2.9290e+000 +2.0292e+000 -2.7944e+000 +1.8480e+000 +8.2798e-001
1356 +3.924550894e+004 +3.924550894e+004 +3.918987894e+004 +3.918987894e+004 -2.3859e+000 +8.4032e+000 +2.0557e+000 +2.2173e+000 +1.8320e+000 -5.0882e-001 +1.4858e+000 -2.0157e+000 +1.3891e+000 +1.0702e+000 -8.7279e-001 +2.0239e+000 +4.3671e+000 -6.6862e-001 -3.8197e+000 +3.0276e+000 +2.1701e+000 -2.8444e+000 +1.9862e+000 +7.9152e-001
1557 +2.224376103e+004 +2.224376103e+004 +2.218813103e+004 +2.218813103e+004 -3.6487e+000 +6.5704e+000 +2.2724e+000 +2.3796e+000 +2.5228e+000 -1.5528e+000 +5.8282e-001 -1.7718e+000 +1.1630e+000 +2.0748e-001 -8.2882e-001 +2.5432e+000 +4.3235e+000 -1.3759e-001 -3.8857e+000 +3.0536e+000 +2.1012e+000 -2.7912e+000 +1.9332e+000 +7.9704e-001
1680 +1.578156468e+004 +1.578156468e+004 +1.572593468e+004 +1.572593468e+004 -5.6631e+000 +6.1516e+000 +2.3892e+000 +3.0457e+000 +2.8417e+000 -3.3317e+000 +1.5454e+000 -2.7869e+000 +8.4900e-001 -2.6931e+000 -1.7640e+000 +2.9454e+000 +3.9999e+000 -4.6184e-003 -4.0636e+000 +3.0979e+000 +2.2217e+000 -2.7193e+000 +1.8973e+000 +7.9591e-001
1894 +7.290408840e+003 +7.290408840e+003 +7.234778840e+003 +7.234778840e+003 -5.6994e+000 +7.6205e+000 +2.5084e+000 +3.7953e+000 +2.8018e+000 -9.3537e-001 +1.1650e+000 +5.0001e-001 +9.0026e-001 -2.8127e+000 -3.2305e-001 +2.9217e+000 +3.6736e+000 +3.6214e-001 -3.8912e+000 +3.0959e+000 +2.2423e+000 -2.7730e+000 +1.9683e+000 +8.0935e-001
1997 +5.800149606e+003 +5.800149606e+003 +5.744519606e+003 +5.744519606e+003 -6.7782e+000 +7.0430e+000 +2.7449e+000 +4.0714e+000 +3.0819e+000 -1.6267e+000 +1.0028e+000 +5.0672e-001 -8.0930e-001 -3.7659e+000 -5.6052e-001 +3.0468e+000 +3.4836e+000 +3.4443e-001 -3.8716e+000 +3.2617e+000 +2.2328e+000 -2.7395e+000 +1.9560e+000 +8.0251e-001
2091 +2.758497120e+003 +2.758497120e+003 +2.702867120e+003 +2.702867120e+003 -7.5537e+000 +6.0694e+000 +1.2113e+000 +2.0218e+000 +3.6946e+000 -2.5244e+000 +3.3498e-001 -1.3438e+000 -3.8156e-001 -3.9539e+000 -1.3547e-001 +3.1435e+000 +3.7599e+000 +3.9445e-002 -3.9115e+000 +3.3060e+000 +2.1437e+000 -2.7888e+000 +1.9317e+000 +7.8465e-001
2324 +2.085025387e+003 +2.085025387e+003 +2.029395387e+003 +2.029395387e+003 -8.1837e+000 +6.3051e+000 +1.5760e+000 +2.5447e+000 +3.7656e+000 -2.0308e+000 +4.7115e-001 -7.0803e-001 -1.3425e-001 -3.8599e+000 -1.8427e-001 +2.8662e+000 +3.6884e+000 +2.3329e-001 -3.9195e+000 +3.2945e+000 +2.1657e+000 -2.7654e+000 +1.9401e+000 +7.8751e-001
2647 +1.568501401e+003 +1.568501401e+003 +1.512871401e+003 +1.512871401e+003 -8.6808e+000 +4.1323e+000 +1.4870e+000 +2.1790e+000 +4.4315e+000 -2.1920e+000 +1.2342e+000 -2.0778e+000 -7.4501e-001 -4.3822e+000 +2.9138e-001 +2.6401e+000 +3.6765e+000 +1.7071e-001 -3.8953e+000 +3.3244e+000 +2.1608e+000 -2.7848e+000 +1.9340e+000 +7.9104e-001
2769 +7.885466542e+002 +7.885466542e+002 +7.329166542e+002 +7.329166542e+002 -6.0703e+000 +3.6580e+000 +2.2769e+000 +1.7307e+000 +3.5989e+000 -2.3935e+000 -8.9060e-001 -2.3325e+000 -5.8391e-001 -4.0224e+000 +4.7179e-001 +2.6939e+000 +3.7790e+000 +2.2756e-001 -3.9307e+000 +3.2685e+000 +2.1578e+000 -2.7801e+000 +1.9220e+000 +7.9540e-001
2942 +5.569075250e+002 +5.569075250e+002 +5.012775250e+002 +5.012775250e+002 -6.3646e+000 +4.1498e+000 +2.2145e+000 +1.5453e+000 +3.7993e+000 -2.3069e+000 -9.0661e-001 -2.3083e+000 -8.1216e-001 -3.8558e+000 +4.9406e-001 +2.7149e+000 +3.7474e+000 +1.9599e-001 -3.9093e+000 +3.2850e+000 +2.1678e+000 -2.7984e+000 +1.9363e+000 +7.9563e-001
3247 +3.680827666e+002 +3.680827666e+002 +3.124527666e+002 +3.124527666e+002 -5.7715e+000 +4.4616e+000 +2.0163e+000 +1.6172e+000 +3.2585e+000 -2.9188e+000 -7.0100e-001 -2.2298e+000 -2.4774e-001 -3.8169e+000 +4.1035e-001 +2.6198e+000 +3.6950e+000 +2.6428e-001 -3.9149e+000 +3.2409e+000 +2.1686e+000 -2.7884e+000 +1.9430e+000 +7.9728e-001
3430 +2.467545767e+002 +2.467545767e+002 +1.911245767e+002 +1.911245767e+002 -1.6128e+000 +2.9287e+000 +2.1243e+000 +5.6927e-001 +1.3607e+000 -2.6889e+000 -1.2967e+000 -2.0383e+000 -5.1161e-001 -3.8101e+000 +5.1049e-001 +2.6970e+000 +3.6634e+000 +2.9577e-001 -3.9018e+000 +3.2482e+000 +2.1759e+000 -2.7960e+000 +1.9400e+000 +7.9838e-001
3942 +1.465167015e+002 +1.465167015e+002 +9.088670151e+001 +9.088670151e+001 -7.6077e-001 +2.0869e+000 +2.0378e+000 +3.2748e-001 +1.9027e+000 -3.0352e+000 -7.2246e-001 -2.1130e+000 -5.7511e-001 -3.7998e+000 +3.5409e-001 +2.6775e+000 +3.6668e+000 +2.5996e-001 -3.8940e+000 +3.2462e+000 +2.1722e+000 -2.8029e+000 +1.9426e+000 +7.9843e-001
4305 +9.428924813e+001 +9.428924813e+001 +3.865924813e+001 +3.865924813e+001 +1.5373e+000 +5.4837e-001 +1.5861e+000 -9.4388e-001 +1.4363e+000 -2.9817e+000 -6.4612e-001 -1.9990e+000 -5.1540e-001 -3.7270e+000 +4.0338e-001 +2.6912e+000 +3.6763e+000 +2.4012e-001 -3.8826e+000 +3.2473e+000 +2.1689e+000 -2.7980e+000 +1.9401e+000 +7.9736e-001
4677 +6.149244560e+001 +6.149244560e+001 +5.862445604e+000 +5.862445604e+000 +1.0139e+000 +8.4049e-001 +9.3829e-001 -8.5127e-001 +1.2457e+000 -2.6955e+000 -7.6367e-001 -2.1520e+000 -5.9948e-001 -3.7632e+000 +4.4260e-001 +2.6797e+000 +3.6917e+000 +2.5181e-001 -3.8956e+000 +3.2504e+000 +2.1654e+000 -2.8002e+000 +1.9436e+000 +7.9734e-001
4930 +3.952672333e+001 +3.952672333e+001 -1.610327667e+001 -1.610327667e+001 +1.1793e+000 +1.0117e+000 -1.0819e-001 -6.4868e-001 +1.1221e+000 -2.9873e+000 -9.8347e-001 -2.1291e+000 -5.7823e-001 -3.7018e+000 +4.0302e-001 +2.6784e+000 +3.6978e+000 +2.3845e-001 -3.8878e+000 +3.2536e+000 +2.1608e+000 -2.7983e+000 +1.9433e+000 +7.9647e-001
5092 +2.163585198e+001 +2.163585198e+001 -3.399414802e+001 -3.399414802e+001 +7.2411e-001 +1.9824e+000 -7.3241e-001 -6.8233e-001 +1.3450e+000 -3.0607e+000 -8.4297e-001 -2.1520e+000 -5.9269e-001 -3.7004e+000 +4.1889e-001 +2.6659e+000 +3.6921e+000 +2.4616e-001 -3.8885e+000 +3.2513e+000 +2.1618e+000 -2.7985e+000 +1.9415e+000 +7.9621e-001
5182 +1.433254904e+001 +1.433254904e+001 -4.129745096e+001 -4.129745096e+001 +1.2361e+000 +1.7223e+000 -2.0340e+000 -6.6156e-001 +1.1843e+000 -2.9860e+000 -8.1974e-001 -2.2517e+000 -4.7948e-001 -3.7117e+000 +4.1915e-001 +2.6447e+000 +3.6930e+000 +2.3749e-001 -3.8872e+000 +3.2518e+000 +2.1655e+000 -2.7983e+000 +1.9412e+000 +7.9612e-001
5484 +6.264163461e+000 +6.264163461e+000 -4.936583654e+001 -4.936583654e+001 +1.0323e+000 +2.6005e-001 -1.6251e+000 -5.2979e-001 +1.3523e+000 -3.0239e+000 -8.2835e-001 -2.1873e+000 -5.8753e-001 -3.7317e+000 +4.1467e-001 +2.6599e+000 +3.6932e+000 +2.4921e-001 -3.8959e+000 +3.2468e+000 +2.1628e+000 -2.7968e+000 +1.9415e+000 +7.9699e-001
5830 +2.950013738e+000 +2.950013738e+000 -5.267998626e+001 -5.267998626e+001 +9.4630e-001 +4.6714e-001 -2.3101e+000 -6.7879e-001 +1.3947e+000 -2.9337e+000 -8.2729e-001 -2.2296e+000 -5.4559e-001 -3.7424e+000 +4.3257e-001 +2.6709e+000 +3.6948e+000 +2.3704e-001 -3.8942e+000 +3.2500e+000 +2.1626e+000 -2.7973e+000 +1.9411e+000 +7.9675e-001
5850 +2.450773553e+000 +2.450773553e+000 -5.317922645e+001 -5.317922645e+001 +9.8300e-001 +5.9485e-001 -2.2204e+000 -6.6261e-001 +1.3845e+000 -2.9535e+000 -8.3325e-001 -2.2196e+000 -5.4435e-001 -3.7388e+000 +4.3164e-001 +2.6694e+000 +3.6937e+000 +2.3927e-001 -3.8950e+000 +3.2495e+000 +2.1624e+000 -2.7975e+000 +1.9412e+000 +7.9677e-001
6235 +1.561200680e+000 +1.561200680e+000 -5.406879932e+001 -5.406879932e+001 +1.1924e+000 +5.7652e-001 -2.1972e+000 -6.8031e-001 +1.3547e+000 -2.9838e+000 -8.2182e-001 -2.2435e+000 -5.4256e-001 -3.7370e+000 +4.3264e-001 +2.6670e+000 +3.6948e+000 +2.4113e-001 -3.8935e+000 +3.2487e+000 +2.1619e+000 -2.7982e+000 +1.9413e+000 +7.9674e-001
6428 +9.306669023e-001 +9.306669023e-001 -5.469933310e+001 -5.469933310e+001 +1.5068e+000 +3.3532e-001 -2.2850e+000 -6.5376e-001 +1.4056e+000 -2.9796e+000 -8.2104e-001 -2.2603e+000 -5.3034e-001 -3.7395e+000 +4.2308e-001 +2.6757e+000 +3.6886e+000 +2.4433e-001 -3.8926e+000 +3.2471e+000 +2.1625e+000 -2.7982e+000 +1.9413e+000 +7.9704e-001
% function evaluation | noise-free fitness - Fopt (3.460000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.534593082e+007 +4.534593082e+007 +4.534596542e+007 +4.534596542e+007 -2.2180e+000 -2.0124e+000 +2.2100e+000 -4.4151e+000 -4.4993e+000 -2.6872e+000 -1.5480e+000 -2.8557e+000 +4.5540e+000 +9.8656e-001 +4.3205e+000 +2.5937e+000 -2.1141e-001 +4.0788e+000 +1.0307e+000 +3.4840e+000 +6.8919e-001 -1.8635e+000 +4.6039e+000 -1.5469e+000
3 +1.580335802e+007 +1.580335802e+007 +1.580339262e+007 +1.580339262e+007 -1.8839e+000 +6.7742e-001 +1.0787e+000 -1.0939e+000 -1.9040e+000 -1.4985e+000 -4.1290e+000 -2.2015e+000 -4.7800e+000 +2.4017e+000 +1.5247e+000 -3.9268e+000 +1.4922e-001 +1.0139e+000 +3.1758e+000 +4.3766e+000 -2.4387e-001 -2.7577e+000 -9.3133e-001 +7.6972e-001
6 +7.258438382e+006 +7.258438382e+006 +7.258472982e+006 +7.258472982e+006 +8.8573e-001 -2.6280e+000 +4.9176e-001 -4.5927e+000 +2.8353e+000 +1.8241e+000 -1.6021e+000 +4.2998e+000 -9.8591e-001 -4.3758e+000 +4.1305e+000 +3.6673e+000 -2.5429e+000 +5.6583e-001 -4.2575e+000 -4.0787e+000 -2.6226e+000 -2.2991e-001 -1.1943e+000 +4.3726e+000
14 +6.134259955e+006 +6.134259955e+006 +6.134294555e+006 +6.134294555e+006 +2.0628e+000 -1.0167e+000 -4.8997e+000 +1.9621e+000 +3.0207e+000 +9.5296e-001 -4.3262e+000 -2.5409e+000 -2.3531e+000 +4.4916e+000 -2.8702e+000 +1.7711e+000 +7.6527e-001 +4.7677e+000 +8.3560e-001 -4.3664e+000 -1.7747e+000 +1.9486e+000 -1.2032e+000 +4.6880e+000
58 +3.927763333e+006 +3.927763333e+006 +3.927797933e+006 +3.927797933e+006 +8.8573e-001 -2.6280e+000 +4.9176e-001 +1.4461e+000 -4.7053e-001 +2.3844e+000 -1.6021e+000 +4.2998e+000 -9.8591e-001 -4.2547e-001 +4.1305e+000 +3.6673e+000 -2.5429e+000 +5.6583e-001 -4.1960e+000 +2.8690e+000 +1.6133e+000 +3.2631e+000 -1.1943e+000 +4.3726e+000
83 +2.474513414e+006 +2.474513414e+006 +2.474548014e+006 +2.474548014e+006 +3.3159e+000 -2.9473e+000 +1.9550e+000 +1.9997e-002 +4.1484e+000 -1.7759e+000 -8.2254e-001 -2.6407e+000 -1.3295e+000 +4.1906e+000 -3.7608e+000 -2.3539e-001 -1.8455e+000 +4.1204e+000 -7.2731e+000 -1.2350e+000 +6.0728e+000 +2.0078e+000 -9.3614e-002 +2.6310e+000
258 +1.161239897e+006 +1.161239897e+006 +1.161274497e+006 +1.161274497e+006 +8.3060e-001 +2.2412e-001 +1.3773e+000 -6.1875e-001 +1.6243e+000 -1.0517e+000 -2.8825e+000 -3.2862e+000 -1.9653e+000 +1.0674e+000 -2.4900e+000 -9.5314e-001 +2.0827e+000 +3.3813e+000 -2.0541e+000 -1.7715e+000 +1.5713e+000 +1.9399e+000 -1.7996e+000 +3.7135e+000
313 +7.404145904e+005 +7.404145904e+005 +7.404491904e+005 +7.404491904e+005 +1.0102e-001 -4.5704e-001 +1.0129e-001 +1.9855e+000 +4.5756e+000 -1.9584e+000 +1.6201e+000 -2.1791e+000 -1.2737e+000 +3.7768e+000 -3.4848e+000 -3.6879e+000 -1.3830e+000 +2.8789e+000 -3.3623e+000 -1.8078e+000 +2.5370e+000 +1.2540e+000 -5.3376e-001 +3.0230e+000
355 +3.746798775e+005 +3.746798775e+005 +3.747144775e+005 +3.747144775e+005 +2.2935e+000 +7.2433e-001 +5.8116e-001 +9.9199e-001 +3.2956e+000 -1.6067e+000 -7.1617e-002 -6.5633e+000 -1.9477e+000 +2.6295e+000 -2.8505e+000 -2.6218e+000 -2.0964e+000 +3.6733e+000 -2.7240e+000 -1.8799e+000 +3.2430e+000 +1.4230e+000 -1.0577e+000 +3.1871e+000
587 +2.442363422e+005 +2.442363422e+005 +2.442709422e+005 +2.442709422e+005 +1.1844e+000 +5.1888e-001 +1.1694e+000 +1.1679e-002 +3.5882e+000 -1.6023e+000 -7.5267e-001 -4.1221e+000 -1.8282e+000 +2.8741e+000 -3.8568e+000 -2.1258e+000 -2.0843e-001 +3.3904e+000 -3.5626e+000 -1.3957e+000 +2.8482e+000 +2.3166e+000 -1.1300e+000 +3.2147e+000
940 +1.485010849e+005 +1.485010849e+005 +1.485356849e+005 +1.485356849e+005 -2.3265e+000 +7.6182e-001 +2.7523e+000 +2.2818e+000 +3.3963e+000 -3.2821e+000 -2.0805e+000 -2.1651e+000 -1.1692e+000 +1.7796e+000 -2.9052e+000 -8.5829e-001 +1.7635e+000 +3.1173e+000 -4.1110e+000 -1.7865e+000 +3.7293e+000 +2.2011e+000 -1.3632e+000 +3.1653e+000
1118 +5.793874850e+004 +5.793874850e+004 +5.797334850e+004 +5.797334850e+004 -3.5191e+000 +1.5553e+000 +4.2826e+000 +2.3327e+000 +5.6269e+000 -3.4411e+000 +8.0227e-001 -3.1472e+000 -8.3504e-002 +3.3893e-001 -4.4275e-001 +1.4617e+000 -1.3033e+000 +3.1167e+000 -3.8763e+000 -1.8565e+000 +3.3526e+000 +2.0947e+000 -1.3989e+000 +3.2179e+000
